Date,Date.1,Local_Institutes_buy,Local_Institutes_sell,Local_Institutes_net,Proprietary_Trading_buy,Proprietary_Trading_sell,Proprietary_Trading_net,Foreign_Investors_buy,Foreign_Investors_sell,Foreign_Investors_net,Local Investors,Unnamed: 11,Unnamed: 12,Open,High,Low,Close,Adj Close,Volume,Gold_Open,Gold_High,Gold_Low,Gold_Close,Gold_Adjclose,Gold_Volume,Dji_Open,Dji_High,Dji_Low,Dji_Close,Dji_Adjclose,Dji_Volume,ADX,Aroon_Oscillator,Stoch_Oscillator,MACD,RSI,ichimoku_a,ichimoku_b,ichimoku_base_line,ichimoku_conversion_line,parabolic_sar,EMA_10,EMA_20,EMA_50,EMA_100,bb_bbm,bb_bbh,bb_bbl
4/2/2020,4/2/2020 0:00,8825.641335,6980.856214,1844.785121,5483.638253,4675.905723,807.7325302,23021.3324,23655.81472,-634.4823223,31906.60192,33924.63725,-2018.035329,1113.910034,1142.469971,1105.310059,1138.27002,1138.27002,6268100.0,1590.900024,1631.199951,1586.0,1625.699951,1625.699951,1294.0,1590.900024,1631.199951,1586.0,1625.699951,1625.699951,1294.0,50.06035980531579,-24.0,96.81508215724126,-69.00018880657944,43.9475068658496,1135.6824952499999,1286.680023,1188.7149964999999,1082.6499939999999,978.6505438784001,1108.821815739121,1150.5778859906598,1287.7110982422696,1405.4906633220612,1123.69049065,1303.9435911974404,943.4373901025594
4/3/2020,4/3/2020 0:00,6841.997953,6822.919909,19.07804441,3957.04197,4007.575556,-50.5335864,17801.03284,20744.29318,-2943.260341,31160.18988,28185.47399,2974.715883,1150.859985,1156.589966,1130.540039,1138.839966,1138.839966,5843200.0,1624.5,1636.0,1619.800049,1633.699951,1633.699951,643.0,1624.5,1636.0,1619.800049,1633.699951,1633.699951,643.0,47.73831983004674,-24.0,87.8416321557389,-61.889028521195314,44.02512183184918,1139.599991,1278.4649964999999,1188.7149964999999,1090.4849855,988.4797095056961,1114.279661241099,1149.459988848692,1281.8730146249259,1400.2104514939015,1112.40399165,1255.3129099755931,969.495073324407
4/7/2020,4/7/2020 0:00,11220.75908,7477.388168,3743.370908,7415.450539,5722.171753,1693.278786,35723.89786,35216.71339,507.1844769,44594.80883,50538.643,-5943.83417,1184.869995,1220.670044,1173.140015,1214.949951,1214.949951,6748500.0,1695.699951,1724.400024,1658.0,1664.800049,1664.800049,1144.0,1695.699951,1724.400024,1658.0,1664.800049,1664.800049,1144.0,44.45287344957945,-24.0,97.27705472061831,-49.54086677599457,53.32054068804231,1162.205002,1274.7099915,1188.7149964999999,1135.6950075,1001.9285300252404,1132.583350288172,1155.6971281011974,1279.2485807572816,1396.541926731646,1110.3544921500002,1245.959721211531,974.7492630884694
4/8/2020,4/8/2020 0:00,8809.355629,7976.068251,833.2873779,7020.799356,6407.067764,613.7315921,32311.78531,40219.12053,-7907.33522,44674.39178,38214.07553,6460.31625,1202.0,1213.550049,1192.97998,1205.77002,1205.77002,5861200.0,1669.699951,1677.0,1662.5,1665.400024,1665.400024,747.0,1669.699951,1677.0,1662.5,1665.400024,1665.400024,747.0,41.4021018105741,-24.0,92.90711706724443,-40.03411498387436,52.19468036725572,1167.7599945,1273.5000304999999,1188.7149964999999,1146.8049925,1023.8026814227164,1145.8900175085041,1160.4659749487023,1276.3670685707216,1392.7642652122074,1107.0804931500002,1229.5111003229579,984.6498859770425
4/9/2020,4/9/2020 0:00,8680.839757,9331.868804,-651.0290467,6840.553997,6306.485298,534.0686996,26897.87254,29963.27468,-3065.40214,41242.79377,38060.43128,3182.362487,1220.780029,1243.5,1202.25,1210.47998,1210.47998,6188900.0,1662.699951,1736.199951,1662.699951,1736.199951,1736.199951,825.0,1662.699951,1736.199951,1662.699951,1736.199951,1736.199951,825.0,39.142641641939996,-24.000000000000004,85.03646959541392,-31.753852639804336,52.74598440633139,1173.574997,1272.8800354999998,1188.7149964999999,1158.4349975,1043.4894176804448,1157.6336470524125,1165.2292135250163,1273.7832611757915,1389.154675406025,1105.1099914000001,1219.2725988251793,990.9473839748209
4/13/2020,4/13/2020 0:00,6613.874636,4582.58604,2031.288596,4150.012464,4176.974953,-26.96248856,14125.27508,16190.95677,-2065.681691,24585.39237,24524.03678,61.35558421,1229.209961,1237.22998,1220.0,1236.780029,1236.780029,3805500.0,1722.0,1756.800049,1710.699951,1744.800049,1744.800049,696.0,1722.0,1756.800049,1710.699951,1744.800049,1744.800049,696.0,37.044571485351184,-24.0,96.95474168772652,-22.8065907390112,55.810475071468886,1173.574997,1258.5950010000001,1188.7149964999999,1158.4349975,1067.4906875587915,1172.02389831561,1172.0435769035862,1272.3321540316429,1386.1373556752126,1111.20349115,1239.0032156044267,983.4037666955732
4/14/2020,4/14/2020 0:00,11040.19181,8441.378937,2598.812875,6587.854535,5676.401851,911.4526841,23365.76372,24554.13382,-1188.3701,35440.21708,37762.11254,-2321.895459,1252.5,1267.550049,1241.099976,1256.349976,1256.349976,5810200.0,1756.800049,1775.0,1739.5,1756.699951,1756.699951,675.0,1756.800049,1775.0,1739.5,1756.699951,1756.699951,675.0,35.660475862373964,-20.0,95.39413950182121,-13.975588170138963,57.99347687373099,1178.7375029999998,1255.9200135,1171.639984,1185.835022,1088.6118050517366,1187.3559124400444,1180.0727577699113,1271.7054019519705,1383.567308552931,1117.57548825,1260.1277813335573,975.0231951664429
4/15/2020,4/15/2020 0:00,8512.148127,7045.596885,1466.551243,5012.226627,6333.898807,-1321.672179,21364.26696,24696.23267,-3331.965707,34530.21672,31343.13008,3187.086643,1253.920044,1261.660034,1233.660034,1236.099976,1236.099976,5160700.0,1739.400024,1744.900024,1722.699951,1727.199951,1727.199951,642.0,1739.400024,1744.900024,1722.699951,1727.199951,1727.199951,642.0,34.185240520145136,-16.0,85.4955210595829,-8.512830166946742,54.9675316752151,1160.42753625,1255.9200135,1134.4250185,1186.430054,1113.6631592044935,1196.2184694509453,1185.408683315634,1270.3091107381679,1380.647163353863,1127.0764892500001,1274.5463804017547,979.6065980982455
4/16/2020,4/16/2020 0:00,3645.692537,8118.832314,-4473.139778,4908.39701,4299.470913,608.9260969,21213.38587,23468.57551,-2255.18964,29845.89207,23726.48875,6119.40332,1226.160034,1231.050049,1200.140015,1200.150024,1200.150024,4606400.0,1731.0,1750.599976,1715.0,1720.400024,1720.400024,162.0,1731.0,1750.599976,1715.0,1720.400024,1720.400024,162.0,32.00338952060519,-12.0,65.36663707108166,-7.003681689608811,49.981561227586035,1156.89753725,1255.9200135,1127.3650205,1186.430054,1135.2073237758643,1196.9332975507734,1186.812620523669,1267.5577740033377,1377.0729625745787,1135.32548825,1279.7338474913408,990.9171290086592
4/17/2020,4/17/2020 0:00,9918.052673,5571.90073,4346.151943,4601.119047,4632.72378,-31.60473256,22492.2764,22689.12401,-196.8476043,21978.1384,26095.838,-4117.699606,1230.339966,1239.52002,1218.569946,1239.23999,1239.23999,4027200.0,1715.699951,1725.0,1684.900024,1689.199951,1689.199951,223.0,1715.699951,1725.0,1684.900024,1689.199951,1689.199951,223.0,30.157670392913683,-8.0,85.42071731013118,-2.623198481556301,54.784254206675485,1162.2000275,1255.9200135,1125.355011,1199.045044,1153.7353053072434,1204.6254234506328,1191.8057033309387,1266.4472726698734,1374.3435967810226,1144.87998655,1290.23593891889,999.5240341811099
4/20/2020,4/20/2020 0:00,9614.041174,4810.709069,4803.332105,6076.414359,5888.424222,187.9901367,23073.22672,24902.52966,-1829.30294,28534.42864,31696.44794,-3162.019302,1241.939941,1273.25,1237.219971,1266.400024,1266.400024,4466200.0,1686.0,1701.599976,1680.0,1701.599976,1701.599976,106.0,1686.0,1701.599976,1680.0,1701.599976,1701.599976,106.0,29.12067708987683,96.0,96.57295585919162,3.005310430525469,57.81508421730217,1172.180008,1255.9200135,1121.1650085,1223.1950075,1169.6693694242292,1215.857169005063,1198.9099243470398,1266.4454197808589,1372.2061002903092,1155.9904907,1302.824773226242,1009.1562081737579
4/21/2020,4/21/2020 0:00,6939.091667,4861.372995,2077.718672,6017.36888,5569.019508,448.3493713,17883.85901,23987.0593,-6103.200284,27836.43464,24259.3024,3577.13224,1247.52002,1260.959961,1243.579956,1252.920044,1252.920044,4526900.0,1697.0,1707.099976,1659.900024,1678.199951,1678.199951,666.0,1697.0,1707.099976,1659.900024,1678.199951,1678.199951,666.0,28.157754737056887,96.0,87.97968698694235,6.305536268418109,55.81536388326883,1177.13999925,1255.9200135,1121.1650085,1233.11499,1186.2422703163525,1222.595873549597,1204.0537452663693,1265.915012887492,1369.8440001657486,1162.2744933999998,1314.314294661871,1010.2346921381285
4/22/2020,4/22/2020 0:00,7338.376629,7288.636966,49.73966239,7147.940651,6084.376573,1063.564078,24634.89597,27390.73926,-2755.843284,37696.22978,36053.69024,1642.539544,1245.900024,1262.430054,1231.579956,1261.810059,1261.810059,4698400.0,1696.0,1728.699951,1684.800049,1728.699951,1728.699951,453.0,1696.0,1728.699951,1684.800049,1728.699951,1728.699951,453.0,26.933199734224825,80.0,93.18807608727212,9.528500314990197,56.87475804231959,1189.30999775,1255.9200135,1141.924988,1236.6950075,1200.163507065736,1229.72572544967,1209.5543465743342,1265.7540343036687,1367.7047142020704,1174.1419983,1318.1407732020098,1030.1432233979904
4/23/2020,4/23/2020 0:00,7137.479882,5165.982391,1971.497491,5613.050422,6283.142929,-670.092507,21411.99754,24177.23738,-2765.239835,35103.41559,33639.58074,1463.834851,1266.609985,1276.180054,1260.800049,1272.530029,1272.530029,4869000.0,1734.0,1745.099976,1733.300049,1733.300049,1733.300049,482.0,1734.0,1745.099976,1733.300049,1733.300049,1733.300049,482.0,26.095100196797624,92.0,97.86385842640195,12.800182000310315,58.17695797726168,1190.7750247499998,1255.9200135,1143.390015,1238.1600345,1211.8573459352183,1237.5083260951847,1215.5520306148737,1266.0197595858779,1365.8200669703463,1186.07650145,1320.8541946155726,1051.2988082844274
4/24/2020,4/24/2020 0:00,4608.718917,5292.676663,-683.9577453,5874.095188,6149.797381,-275.702193,20732.39706,23888.44146,-3156.044395,37489.3522,33373.64787,4115.704334,1274.209961,1280.02002,1255.72998,1258.780029,1258.780029,5181900.0,1744.0,1744.0,1714.5,1723.5,1723.5,221.0,1744.0,1744.0,1714.5,1723.5,1723.5,221.0,25.165981624334503,96.0,85.79074545105814,14.120728255187487,55.84755770612793,1192.69500775,1255.9200135,1145.309998,1240.0800175,1223.435433386879,1241.3759084415146,1219.6689828420288,1265.73584858251,1363.700462258062,1195.01400145,1324.0624445628807,1065.9655583371193
4/27/2020,4/27/2020 0:00,3927.991956,3859.654598,68.337358,4477.288285,4602.332171,-125.0438862,17449.54905,18118.62213,-669.0730857,23729.21688,23003.43726,725.7796139,1271.219971,1272.75,1258.449951,1267.410034,1267.410034,3816400.0,1731.900024,1731.900024,1711.900024,1711.900024,1711.900024,169.0,1731.900024,1731.900024,1711.900024,1711.900024,1711.900024,169.0,24.303228664190176,96.0,88.20173520762846,15.682857734020445,57.0109964552865,1192.69500775,1255.9200135,1145.309998,1240.0800175,1234.7523507095032,1246.1093858157847,1224.2157496189784,1265.8015029126077,1361.793721104437,1203.7865051,1327.3578749389867,1080.2151352610135
4/28/2020,4/28/2020 0:00,4370.833195,4061.222319,309.6108754,5857.773253,5335.742077,522.0311762,20952.5043,20767.15512,185.3491846,29368.8298,30385.82104,-1016.991236,1267.459961,1283.01001,1260.959961,1274.98999,1274.98999,4857100.0,1716.599976,1716.599976,1707.099976,1710.5,1710.5,1255.0,1716.599976,1716.599976,1707.099976,1710.5,1710.5,1255.0,23.758240308503193,96.0,91.09183902304605,17.332695180581823,58.05642547776552,1197.247513,1255.9200135,1152.9200135,1241.5750125,1243.8058845676026,1251.3604047583692,1229.0513915600282,1266.1618357395644,1360.0748353399927,1212.5480041,1330.0746517200125,1095.0213564799876
4/29/2020,4/29/2020 0:00,4515.341801,5054.228445,-538.8866438,5380.211821,4869.381682,510.8301385,15352.03868,15804.76905,-452.730375,23892.49268,23411.7058,480.7868802,1282.569946,1286.449951,1275.680054,1282.680054,1282.680054,4591400.0,1710.0,1713.5,1702.0,1703.400024,1703.400024,373.0,1710.0,1713.5,1702.0,1703.400024,1703.400024,373.0,23.339545863721447,100.0,95.63214019762438,19.04123167369289,59.142006303540576,1203.57496625,1255.634979,1154.639984,1252.5099485,1251.646709654082,1257.0548864386656,1234.1588832209777,1266.8096090046795,1358.5422654124682,1222.2910095,1328.6164132051204,1115.9656057948796
4/30/2020,4/30/2020 0:00,11949.68437,6974.579961,4975.104413,5729.254703,5647.190338,82.06436558,29013.73853,31172.89141,-2159.152879,32453.56726,35351.58316,-2898.015899,1297.930054,1301.660034,1292.969971,1301.660034,1301.660034,5666100.0,1719.300049,1719.300049,1680.800049,1684.199951,1684.199951,327.0,1719.300049,1719.300049,1680.800049,1684.199951,1684.199951,327.0,23.333887005581776,100.0,100.0,21.676907026714844,61.77185310819488,1214.82000725,1254.769989,1163.0200195,1266.619995,1258.6073579232657,1265.164913267999,1240.5875642475512,1268.1762923378294,1357.4158845924194,1231.08101195,1333.0424498251368,1129.119574074863
5/5/2020,5/5/2020 0:00,4479.89629,4070.797249,409.0990408,4169.600078,4149.666564,19.93351389,16976.37306,21581.27711,-4604.904055,25759.06971,21583.19821,4175.8715,1287.699951,1289.089966,1278.5,1278.630005,1278.630005,4419300.0,1701.5,1704.400024,1697.199951,1704.400024,1704.400024,82.0,1701.5,1704.400024,1697.199951,1704.400024,1704.400024,82.0,22.776312445997327,96.0,77.3147904946708,21.657711248863734,56.979432260285755,1221.40499875,1246.3450010000001,1176.1900025,1266.619995,1267.2178931386125,1267.6131117647265,1244.2106538430226,1268.586241853993,1355.8557681648467,1239.7370117,1325.7311715525502,1153.7428518474499
5/7/2020,5/7/2020 0:00,5300.796547,9624.417067,-4323.62052,4145.486848,4273.016941,-127.5300933,18717.10579,20762.34119,-2045.235402,28089.92824,21593.54222,6496.386015,1274.5,1277.359985,1252.199951,1257.97998,1257.97998,4719700.0,1686.199951,1721.800049,1685.599976,1721.800049,1721.800049,853.0,1686.199951,1721.800049,1685.599976,1721.800049,1721.800049,853.0,21.35610362584638,92.0,56.97395013292905,19.748564855973427,53.00826066711772,1226.95999125,1246.3450010000001,1187.2999875,1266.619995,1301.660034,1265.861633262049,1245.5220182389253,1268.1703100165814,1353.9176337457409,1245.7225097,1318.2424509648924,1173.2025684351077
5/8/2020,5/8/2020 0:00,5462.074396,4092.086907,1369.987489,3223.665736,3500.91003,-277.2442941,15776.32269,18060.5499,-2284.227206,19624.42603,18432.94202,1191.484011,1265.22998,1270.540039,1256.73999,1266.02002,1266.02002,3586300.0,1726.199951,1728.900024,1703.800049,1709.900024,1709.900024,330.0,1726.199951,1728.900024,1703.800049,1709.900024,1709.900024,330.0,20.037338292849075,84.0,64.89360980123531,18.669110732130775,54.342503686499384,1232.2225035000001,1237.014984,1187.5150145,1276.9299925,1300.67083234,1265.8904308507672,1247.4742088828373,1268.0859849178921,1352.1770869388945,1252.0815123999998,1305.886868778602,1198.2761560213976
5/11/2020,5/11/2020 0:00,9525.665616,5470.656578,4055.009038,4575.715945,4945.41567,-369.6997249,18198.3431,19559.11755,-1360.774457,24501.30854,26825.8434,-2324.534856,1277.410034,1293.349976,1276.599976,1287.300049,1287.300049,4224700.0,1702.300049,1704.5,1690.199951,1695.300049,1695.300049,749.0,1702.300049,1704.5,1690.199951,1695.300049,1695.300049,749.0,19.50016032257862,84.0,82.71757155919721,19.308183339010384,57.76093169905744,1232.2225035000001,1232.1250304999999,1187.5150145,1276.9299925,1299.7014147132002,1269.7830886960821,1251.2671460368526,1268.8394776269945,1350.8923931183222,1255.6990173,1308.7554919460888,1202.642542653911
5/12/2020,5/12/2020 0:00,7254.405652,4257.956484,2996.449168,4765.603235,5138.814097,-373.2108618,20882.92821,24088.00115,-3205.072943,26491.59066,25909.75603,581.834637,1286.310059,1301.880005,1283.869995,1299.689941,1299.689941,4250700.0,1699.300049,1713.099976,1699.300049,1704.400024,1704.400024,324.0,1699.300049,1713.099976,1699.300049,1704.400024,1704.400024,324.0,19.241176758148868,100.0,96.88469064936228,20.577212426007236,59.654951756107636,1240.019989,1221.6000060000001,1203.0,1277.039978,1252.199951,1275.2206982058854,1255.8788407952475,1270.0492997200536,1349.878483175385,1260.39501335,1311.5344238431203,1209.2556028568797
5/13/2020,5/13/2020 0:00,6630.970349,6152.041085,478.9292639,5320.412502,5116.249621,204.1628811,18904.74908,22933.71911,-4028.970031,31384.94395,28039.06606,3345.877886,1297.030029,1303.280029,1290.469971,1294.550049,1294.550049,4975300.0,1702.0,1721.300049,1701.900024,1713.900024,1713.900024,431.0,1702.0,1721.300049,1701.900024,1713.900024,1713.900024,431.0,19.041180447657272,96.0,87.8243080728801,20.926947962246686,58.48336685327125,1241.017517,1207.855011,1204.295044,1277.73999,1253.19355208,1278.7351256229972,1259.561813005224,1271.0101134173065,1348.7828706174566,1264.5985168,1312.3433879565077,1216.8536456434922
5/14/2020,5/14/2020 0:00,4203.700718,5159.610565,-955.9098473,3883.962291,4143.555801,-259.5935095,15217.68654,17165.49054,-1947.803994,23349.10131,20185.79396,3163.307351,1286.630005,1290.23999,1275.849976,1280.400024,1280.400024,5125900.0,1724.300049,1743.099976,1720.5,1738.099976,1738.099976,672.0,1724.300049,1743.099976,1720.5,1738.099976,1738.099976,672.0,18.269622382277714,96.0,68.08928632471547,19.833696624972845,55.26549161119998,1241.017517,1198.7149964999999,1204.295044,1277.73999,1255.1970111568,1279.037834418816,1261.546404528536,1271.378345204863,1347.4287548428536,1266.77951655,1313.2091359257406,1220.3498971742592
5/15/2020,5/15/2020 0:00,4477.491807,5726.842558,-1249.350751,4866.600085,4372.410716,494.1893689,16859.94185,19510.95742,-2651.015568,24455.81382,21049.63687,3406.176951,1287.060059,1289.23999,1278.859985,1280.76001,1280.76001,4539100.0,1739.699951,1753.400024,1739.699951,1753.400024,1753.400024,719.0,1739.699951,1753.400024,1739.699951,1753.400024,1753.400024,719.0,17.55317560728241,92.0,55.91232456614482,18.779852476112183,55.33282622867214,1247.325012,1188.7149964999999,1216.910034,1277.73999,1257.120331870528,1279.3509572517585,1263.3762717162945,1271.7462536282019,1346.1085816776485,1268.00001825,1314.5519981647324,1221.4480383352677
5/18/2020,5/18/2020 0:00,5826.353158,4765.88855,1060.464609,5174.444927,4871.256593,303.1883346,18138.66992,20213.45907,-2074.789146,26765.56408,26054.42788,711.1362031,1290.109985,1295.939941,1283.599976,1286.530029,1286.530029,4745100.0,1755.699951,1770.5,1731.800049,1731.800049,1731.800049,229.0,1755.699951,1770.5,1731.800049,1731.800049,1731.800049,229.0,17.124422626030288,88.0,67.2083507781644,18.200462109042974,56.463977765420154,1257.9750060000001,1188.7149964999999,1238.210022,1277.73999,1258.966719755707,1280.656243024166,1265.5813914576,1272.3260095251353,1344.928808357299,1270.5215209,1315.3188941722638,1225.7241476277363
5/19/2020,5/19/2020 0:00,12073.94578,7662.894437,4411.051338,7029.443462,6756.927176,272.5162853,25106.62931,25998.58779,-891.9584808,34653.53584,38445.14499,-3791.609142,1308.959961,1318.01001,1304.48999,1309.949951,1309.949951,5935800.0,1744.199951,1749.5,1744.199951,1744.199951,1744.199951,167.0,1744.199951,1749.5,1744.199951,1744.199951,1744.199951,167.0,17.443274796092176,100.0,87.7525425102568,19.40736699969807,60.80287544877218,1270.2999877500001,1188.7149964999999,1255.494995,1285.1049805,1260.7392521254785,1285.982371747045,1269.806968556876,1273.801458210424,1344.2361577165605,1276.01151725,1310.7496104222419,1241.2734240777581
5/20/2020,5/20/2020 0:00,8367.88357,5552.445015,2815.438554,5938.027353,5689.451144,248.5762091,19648.15589,22296.73409,-2648.578202,33718.63568,34134.07224,-415.4365618,1311.359985,1322.219971,1306.959961,1322.199951,1322.199951,5978800.0,1751.599976,1752.099976,1745.599976,1750.599976,1750.599976,16.0,1751.599976,1752.099976,1745.599976,1750.599976,1750.599976,16.0,17.8669496742156,84.0,99.9714081772614,21.108989156197595,62.886402048435514,1275.32998675,1188.7149964999999,1261.179993,1289.4799805,1264.1754975979497,1292.567386156673,1274.796776408602,1275.6994383198191,1343.7997971875197,1280.1595152999998,1316.1339062628551,1244.1851243371445
5/21/2020,5/21/2020 0:00,7309.326549,6259.979537,1049.347012,5934.19969,5810.893889,123.3058011,21297.74724,24647.39881,-3349.651568,35671.09482,33494.09607,2176.998754,1330.839966,1333.25,1315.030029,1320.689941,1320.689941,6180200.0,1746.800049,1746.800049,1720.5,1720.5,1720.5,528.0,1746.800049,1746.800049,1720.5,1720.5,1720.5,528.0,18.590931234084618,88.0,84.50332954147885,22.081153989281802,62.44576979633879,1285.62249775,1188.7149964999999,1266.6950075,1304.549988,1268.8190554701137,1297.6805779463687,1279.167553988735,1277.4637717582577,1343.3421762729154,1282.87401115,1322.3120792516124,1243.4359430483873
5/22/2020,5/22/2020 0:00,4479.913618,7471.039452,-2991.125835,5989.761944,6281.543959,-291.7820142,18550.62611,20550.36554,-1999.739434,35449.25762,30166.61034,5282.647282,1309.920044,1311.540039,1286.76001,1303.969971,1303.969971,6012400.0,1726.599976,1734.599976,1726.599976,1734.599976,1734.599976,6.0,1726.599976,1734.599976,1726.599976,1734.599976,1734.599976,6.0,17.956782538055844,88.0,63.87413781822632,21.257397730424373,57.63058543907407,1285.62249775,1188.7149964999999,1266.6950075,1304.549988,1275.2621499231022,1298.8241039561199,1281.5296889421888,1278.5032305520517,1342.5625286437487,1285.4265075,1323.3588174733504,1247.4941975266497
5/26/2020,5/26/2020 0:00,9927.697301,4994.468678,4933.228624,7097.963863,5940.287265,1157.676598,21344.91718,22612.59032,-1267.673132,35583.84962,40407.08171,-4823.232089,1335.869995,1345.310059,1332.300049,1336.089966,1336.089966,8389600.0,1726.400024,1726.400024,1704.800049,1704.800049,1704.800049,39.0,1726.400024,1726.400024,1704.800049,1704.800049,1704.800049,39.0,18.369300823193917,96.0,90.0976454672355,22.93203390675626,63.459747137685554,1291.6525272499998,1171.639984,1272.725037,1310.5800175,1281.060934930792,1305.5997152368252,1286.7259058048376,1280.761533902952,1342.4343590864469,1289.14050285,1331.3956205466857,1246.8853851533145
5/27/2020,5/27/2020 0:00,8756.572591,7086.919501,1669.65309,6774.394942,7176.747688,-402.3527458,25229.48951,27052.5689,-1823.079391,37912.77836,37356.99931,555.7790463,1339.180054,1345.530029,1328.069946,1345.109985,1345.109985,7640700.0,1685.599976,1710.300049,1685.599976,1710.300049,1710.300049,137416.0,1685.599976,1710.300049,1685.599976,1710.300049,1710.300049,137416.0,18.571030635736253,100.0,99.54993715959397,24.702282752523388,64.91936042689676,1291.7625122499999,1157.305023,1272.835022,1310.6900025,1286.76001,1312.7834006483115,1292.286294299615,1283.2850025734244,1342.4873417778042,1292.76950065,1340.7710786402572,1244.767922659743
5/28/2020,5/28/2020 0:00,10901.8098,9438.121029,1463.688774,7018.532159,7284.673667,-266.1415082,27407.53265,28170.65935,-763.1267027,40494.82392,40929.24448,-434.4205631,1356.02002,1358.599976,1337.5,1337.51001,1337.51001,6952000.0,1709.300049,1727.800049,1705.0,1713.300049,1713.300049,23355.0,1709.300049,1727.800049,1705.0,1713.300049,1713.300049,23355.0,19.118067744235407,100.0,79.29514146997819,25.20145654618682,62.64862165438353,1303.65747075,1163.8399964999999,1288.584961,1318.7299805,1294.98781266,1317.2791478031638,1296.5933148425088,1285.411473452898,1342.3887807525011,1296.7059997000001,1345.8125490518175,1247.5994503481827
5/29/2020,5/29/2020 0:00,5828.208556,6588.237916,-760.0293601,5503.566321,5996.210586,-492.644265,54061.16863,48556.87365,5504.294981,30793.69945,35045.3208,-4251.621355,1333.699951,1342.880005,1323.119995,1342.849976,1342.849976,8738200.0,1718.800049,1738.300049,1715.099976,1736.900024,1736.900024,1526.0,1718.800049,1738.300049,1715.099976,1736.900024,1736.900024,1526.0,18.991385302776337,88.0,80.96676737160121,25.73133123300363,63.611708864092904,1308.094971,1163.8399964999999,1295.089966,1321.099976,1305.1657587943998,1321.9283892934975,1300.9987111432222,1287.663963748863,1342.3979133316593,1300.4779967999998,1351.553861249354,1249.4021323506456
6/1/2020,6/1/2020 0:00,7572.765352,6174.351028,1398.414324,6050.326124,5633.966214,416.3599101,22721.11317,21327.19001,1393.92316,28810.45706,32019.15446,-3208.697394,1355.390015,1362.459961,1348.98999,1352.369995,1352.369995,7147900.0,1740.400024,1747.0,1727.099976,1737.800049,1737.800049,871.0,1740.400024,1747.0,1727.099976,1737.800049,1737.800049,871.0,19.426108422127925,96.0,88.3501122878615,26.61267238953519,65.32811644671705,1310.8149720000001,1165.769989,1297.0199585,1324.6099855,1313.7152335472958,1327.4632266946796,1305.8912143676773,1290.201455170476,1342.5953802953888,1304.34699705,1358.7298571699062,1249.964136930094
6/2/2020,6/2/2020 0:00,9064.678061,8015.05824,1049.619821,6330.626107,5357.650466,972.9756405,22299.86782,20210.35515,2089.512678,33291.89644,37404.00458,-4112.108139,1361.640015,1374.290039,1357.22998,1374.180054,1374.180054,7472300.0,1743.0,1745.5,1721.800049,1725.199951,1725.199951,741.0,1743.0,1745.5,1721.800049,1725.199951,1725.199951,741.0,20.13686357075118,100.0,99.88827211538857,28.739737291210304,68.94246070455529,1316.730011,1171.6850279999999,1302.9349975,1330.5250245,1322.4892844887827,1335.957195295647,1312.3949133802794,1293.4947335559477,1343.2208193786485,1308.92199705,1370.2017886553194,1247.6422054446807
6/4/2020,6/4/2020 0:00,13914.22799,10034.28005,3879.947941,11430.99452,9954.284741,1476.709775,41024.45343,38554.88469,2469.56874,56192.50448,64018.73094,-7826.226455,1396.25,1413.540039,1393.209961,1411.01001,1411.01001,10389900.0,1694.5,1718.900024,1694.5,1718.900024,1718.900024,807.0,1694.5,1718.900024,1694.5,1718.900024,1718.900024,807.0,21.655138242382925,72.0,98.16251881590031,33.01672494589934,73.89190372437295,1341.5100097499999,1212.0700075,1332.869995,1350.1500245,1332.8494353910262,1349.6031616055293,1321.7868273440622,1298.10317576944,1344.5631795889722,1314.38949585,1389.9506230439974,1238.8283686560026
6/5/2020,6/5/2020 0:00,9929.27086,7659.839523,2269.431336,11436.67491,9966.562174,1470.112737,38880.99997,38828.76557,52.2343978,60084.47531,63876.25379,-3791.778471,1416.719971,1438.089966,1402.77002,1435.699951,1435.699951,10138300.0,1711.800049,1711.800049,1668.599976,1676.199951,1676.199951,1502.0,1711.800049,1711.800049,1668.599976,1676.199951,1676.199951,1502.0,23.495402335159916,76.0,98.49901696590672,37.960950168850786,76.58575146286243,1353.78497325,1224.344971,1345.1449585,1362.424988,1348.987556112821,1365.2571233136148,1332.6356962636753,1303.499127739266,1346.3678681317647,1322.24299315,1412.521846332974,1231.964139967026
6/8/2020,6/8/2020 0:00,9311.694172,11854.15065,-2542.456475,9023.117985,9121.216537,-98.09855186,30882.21384,31669.90571,-787.6918733,56181.7016,52753.4547,3428.2469,1449.76001,1454.949951,1429.680054,1438.660034,1438.660034,9420800.0,1679.099976,1699.400024,1675.900024,1698.300049,1698.300049,587.0,1679.099976,1699.400024,1675.900024,1698.300049,1698.300049,587.0,25.469648656359862,80.0,90.49318974222199,41.63815945556371,76.89357310600381,1371.3049620000002,1232.7749635,1353.574951,1389.034973,1366.8080380902568,1378.6031070747756,1342.7332522385634,1308.7995554357656,1348.19543577272,1331.27699585,1429.808498533809,1232.7454931661912
